,sentiment
17528,0
46110,1
33084,1
21014,0
20751,0
1158,1
26824,1
20778,1
33603,0
39183,1
43291,1
39772,0
13853,1
9494,0
32739,0
48728,1
6331,1
29004,0
8456,0
24122,1
26488,1
10948,1
20266,0
47446,1
3920,0
33246,0
15820,1
29525,1
1867,0
3872,1
46991,1
11298,0
21191,1
15383,1
30312,0
3680,1
31137,0
15730,0
47000,0
32701,1
20556,1
11651,0
23987,0
8506,0
17424,1
42122,1
44518,0
36799,0
18936,1
15405,0
29400,0
26605,1
49837,0
5318,0
27966,0
46054,0
34967,0
16013,0
2660,0
32570,0
36570,0
4205,0
41372,0
25452,1
44183,1
19439,1
27469,1
33068,0
21414,1
35214,1
15844,1
12565,1
44686,0
24794,0
38509,0
16509,0
30983,1
3728,0
47286,1
2966,0
12132,1
39526,1
14809,0
32928,1
40089,1
30333,0
14975,1
14661,0
24515,0
32054,1
29114,0
743,1
42714,1
16439,1
33105,0
11400,0
16434,0
13031,0
807,1
39767,0
30702,0
22290,1
11702,1
39802,1
6516,0
33409,0
15495,0
7290,1
11307,0
16515,0
8041,0
21780,1
13071,0
5868,1
32949,0
25776,1
45311,1
7021,0
20325,0
20753,0
15478,1
95,1
6279,0
9796,0
37351,0
12934,1
29478,0
33920,1
7617,0
44125,1
49454,1
16756,0
21663,0
16161,1
1268,0
34345,0
5725,1
17346,1
36286,1
3094,1
42892,0
12952,0
32689,0
49566,1
8988,1
44733,0
19940,0
23192,1
25871,1
47674,0
35077,1
43661,0
25647,1
15900,0
23742,1
11012,0
30454,0
6103,1
43257,0
32864,1
35679,1
49074,0
31437,1
14332,1
41595,1
16215,0
46422,1
26825,1
49652,1
39015,0
4874,0
32669,0
8828,1
8810,1
19005,1
8645,0
27842,1
28971,1
27033,1
35668,0
15891,1
1085,1
42231,1
38354,0
38538,1
44016,1
33514,0
30280,0
14477,1
3582,0
43018,1
33426,0
25337,0
15687,1
3295,1
46781,1
20785,1
10502,1
34740,1
2403,0
15548,0
22093,0
42178,1
7300,0
9070,0
8126,0
46508,1
5835,0
21830,1
18493,1
17170,0
9069,0
4786,0
46444,0
19329,0
27575,1
410,0
43220,1
12091,0
22933,0
33145,0
14230,0
17606,0
41332,1
18573,0
41362,1
14679,0
46268,0
2816,0
24425,0
13049,1
16074,0
40041,0
34237,0
41356,1
24960,1
32498,0
11443,0
24257,0
45279,0
20793,1
37143,0
39831,0
26481,0
4585,1
48677,0
448,0
22268,0
43492,0
14587,0
39386,1
45248,1
8977,1
4417,0
25118,0
14418,0
8965,0
48899,1
25423,0
21408,1
46985,1
4041,0
37153,0
12741,0
18038,1
49271,0
30227,1
23266,0
39245,0
26248,0
40969,1
25771,1
19191,1
39354,0
10558,0
19923,0
23594,1
10511,1
12621,1
19436,1
34271,0
12715,1
47009,0
16319,0
47472,0
14024,1
45685,1
19215,1
35673,1
22916,1
29342,1
48516,0
36544,1
16217,1
35526,1
4516,1
44306,1
18631,0
10101,0
11913,0
22741,0
1135,1
42494,1
34477,0
34945,0
41410,0
33955,0
47090,0
33217,0
24717,0
22875,0
4714,1
43657,1
39510,1
13846,0
10790,0
43918,0
12415,0
48334,1
9909,0
8788,1
19084,1
26455,0
48184,1
9934,0
47268,1
43219,0
39228,1
24552,0
31268,0
27124,1
40029,0
7482,0
22392,1
11752,0
49970,0
15776,1
16129,0
14066,1
47864,0
38263,1
27678,1
8092,1
8251,0
6306,1
1948,0
30332,0
19133,1
47725,1
5447,0
6028,1
43930,0
35900,1
2458,0
48877,1
24044,1
33334,1
47172,1
37147,0
36172,0
40350,0
21601,0
22474,0
45491,1
42418,0
2415,0
9463,0
49345,1
32432,0
8861,0
1733,0
23830,1
38228,0
35885,0
49842,1
40995,1
32142,0
49133,0
10206,1
21064,0
17103,0
4536,0
9043,0
18656,1
18530,0
17565,1
13719,0
6236,1
14656,0
47797,0
45265,1
28115,0
1543,0
39984,1
610,0
7946,1
5723,0
6518,0
4553,1
5351,0
33685,0
38926,1
643,1
43862,0
2161,0
3205,0
44256,1
48032,0
28649,1
5389,0
20703,0
7858,0
25059,1
5333,1
29812,1
13553,0
8294,1
31631,0
43750,1
49682,1
24533,0
13132,0
2321,1
6545,1
36243,0
33852,0
5088,1
23007,0
28478,0
24967,1
6270,1
49507,0
12543,0
42372,1
16110,0
30629,1
10691,1
36131,1
21179,0
37104,0
42616,1
34277,0
49698,0
29272,1
20327,0
29160,0
40881,1
47636,0
11659,0
8401,0
16097,0
22749,1
39262,1
16744,1
41876,0
35242,1
19294,0
39047,1
32794,1
33144,0
2199,0
39602,0
45640,0
22789,1
21462,1
7087,0
22013,1
15221,0
4139,0
11697,1
13449,0
10505,1
12747,0
48379,1
7944,0
49368,1
40959,0
40512,1
28383,0
42257,1
41813,1
37200,0
46284,0
39247,0
37547,1
1069,1
23011,1
23140,1
17906,1
41841,0
44195,1
25221,0
42688,1
42371,1
42889,1
18566,0
41366,1
13102,1
30180,1
13740,0
43699,0
41707,0
12836,1
13183,1
4172,1
16008,0
21921,1
47235,0
48251,1
41964,0
34132,1
19134,1
27021,0
19759,0
43318,0
11142,1
24916,0
34339,1
34846,0
25226,1
11018,0
18165,0
17499,0
22028,1
34479,0
9148,1
33462,0
31093,0
40370,1
20660,0
38481,1
15829,1
8235,1
22282,0
38569,1
32798,1
14965,1
22165,1
42792,1
19059,1
48568,1
39528,0
40393,0
5442,1
33095,1
1760,1
40693,0
37881,1
23233,0
26291,1
15473,0
37747,1
14888,0
22501,1
11274,1
19944,1
11630,0
44364,0
23440,1
45029,1
1159,1
11782,0
43107,0
45555,1
48403,0
12295,0
26356,1
26392,0
6622,1
49964,1
8064,0
33499,0
18836,1
32950,0
28689,1
4038,0
4863,0
49623,1
4719,0
7471,0
18915,0
46230,0
26002,0
20889,0
3032,0
46801,0
41532,1
41461,1
18,1
5473,1
26087,0
35793,0
43955,0
2235,1
30509,0
22100,0
2599,0
29220,1
36745,0
31000,1
45592,1
14136,1
24682,0
21540,1
19298,1
7702,1
41902,1
40131,0
24287,0
38180,0
41463,1
25439,1
41758,0
11406,0
41178,0
48373,0
16385,0
44163,0
6444,0
7329,1
25346,0
22073,1
1477,0
44387,1
35992,0
37642,0
26018,1
10834,1
20408,0
973,0
38602,1
10621,1
7018,0
39286,0
11822,0
35834,1
36108,1
30852,0
18132,1
31549,1
42476,0
30929,1
32619,0
23069,1
22854,1
44520,1
36646,0
34776,1
48450,0
30526,1
14204,1
22609,0
43459,0
37021,1
42125,0
41534,0
65,1
27220,0
2315,0
26078,0
12078,1
49118,1
6170,0
7877,1
43591,0
45703,0
24752,1
31,1
24462,1
4013,1
41008,0
14694,0
25271,0
36551,1
13785,0
17231,1
22850,1
37597,1
7093,0
17404,1
16553,1
1533,1
44442,1
28094,1
16867,0
34041,0
8626,1
15857,0
17091,1
2712,0
20721,1
43898,0
39810,0
38363,0
46899,0
29418,1
8945,1
19560,0
15645,1
17613,1
30066,0
40766,0
44388,0
44751,1
577,0
29295,1
42022,1
26188,0
35915,0
6667,1
48713,1
4914,0
13372,1
7899,1
3947,0
39883,1
46589,0
49281,0
34497,1
20653,1
7529,0
39717,0
18958,0
7661,0
1624,0
39639,0
27782,0
30450,0
31613,0
44512,1
37618,0
10540,0
28520,0
42799,0
27698,1
31311,0
3540,1
25366,0
9756,1
8691,0
17960,1
8075,1
28414,0
39844,0
8527,1
237,0
33590,0
34702,0
43439,1
46396,0
16593,1
47255,1
34233,1
32436,1
49531,0
42521,1
42416,0
14593,0
12752,0
41108,0
2112,1
16080,0
28491,1
23740,0
20035,1
4390,1
43147,0
45544,0
27596,1
14887,1
3479,1
18539,1
7458,1
42413,0
32226,0
14227,0
10438,1
42180,0
45932,1
19999,0
2003,1
45383,1
27431,1
41303,1
10242,0
12072,1
13213,1
9136,1
32073,1
48120,1
46042,0
12264,1
40308,1
46980,1
38728,0
39728,0
1156,1
37535,1
9895,1
33235,1
6192,0
41126,1
2248,1
8740,0
29587,0
5562,0
21258,1
42327,1
22593,0
15852,0
16415,1
47200,1
22429,1
26277,1
11876,1
48682,0
18538,0
8287,0
29604,0
17341,1
21151,1
7670,1
22452,1
4731,0
20702,0
994,1
48113,1
35291,0
45293,1
4600,1
17454,0
45382,1
3817,0
37568,0
44081,0
22127,1
16816,1
7658,0
31432,1
41550,0
24402,0
26169,1
23674,1
11092,0
41981,0
26379,0
31025,1
38584,0
49461,1
26871,1
46979,1
31058,0
31927,0
48688,1
48075,1
29870,1
29766,1
22545,1
30030,1
14991,0
17379,0
19772,0
3310,0
47415,1
43216,0
22961,1
46889,1
21513,0
12375,1
23267,1
8160,0
26551,1
44939,0
20474,0
28975,1
11830,0
14739,0
22383,1
5709,0
47918,1
1241,1
36567,0
24691,1
37569,1
31805,1
46726,1
23373,0
2565,1
18882,1
34639,0
35655,0
12920,0
5502,0
8182,0
5995,1
47778,0
26097,0
29530,1
27641,1
9182,1
34134,0
38527,1
32489,0
33104,0
1199,0
12944,1
47889,0
9437,1
40165,0
45783,0
1692,0
36403,0
49367,0
1709,1
14451,0
3708,0
40114,1
20247,1
37232,1
18265,1
41291,1
25187,1
43528,0
4435,0
42551,1
43072,0
48456,0
14823,1
28639,1
23005,1
43211,0
36573,0
17992,1
39366,0
34823,0
39865,1
33610,1
6345,0
9013,0
19399,1
15658,1
34224,1
3151,1
2988,0
19724,0
20974,1
2689,0
45811,0
45469,1
38159,1
16952,1
32509,0
114,1
36146,0
23860,0
9529,1
15409,0
18864,1
23618,1
13892,0
22592,0
35140,0
7023,1
32183,0
48724,1
29581,1
30464,1
21913,0
11606,0
30886,1
40960,0
2997,1
37645,0
18018,1
35324,0
25579,0
45891,1
12870,0
9356,0
14800,1
31054,0
24061,0
15098,0
599,0
15969,1
40098,1
20055,1
40068,1
552,1
45993,1
45711,1
5234,0
34208,1
31939,0
13264,1
42113,0
11193,0
15095,0
32472,1
45137,1
32045,0
42781,1
25997,0
26486,0
12531,1
9888,1
6144,0
838,1
39786,1
40382,0
27020,0
16533,1
5243,1
13432,1
32359,0
415,0
42466,0
10418,0
15948,0
23258,1
39482,1
26602,0
32877,1
6486,1
2162,1
16687,1
13872,0
8611,1
11385,1
8330,1
8431,1
31062,1
7655,0
39119,0
1432,0
26604,0
10615,1
32553,1
33057,0
34999,0
37962,1
26099,1
20299,1
29607,0
6510,1
43978,0
8907,1
37108,0
4572,0
11160,0
5177,1
27262,0
10466,1
9977,1
1963,0
41746,1
42200,0
5446,1
17469,0
6674,1
39324,0
31545,0
11459,0
29382,1
21703,0
29602,1
19784,0
8955,1
27397,0
4271,0
41597,0
17038,1
29955,0
48487,1
1702,0
33792,1
18229,1
15399,1
38464,0
38825,0
13219,1
8703,1
25513,0
9554,0
39640,1
9454,0
42693,1
48067,1
2212,1
24730,0
17694,1
8104,0
2964,1
49800,0
28663,1
10469,0
27541,1
47628,1
14448,0
4089,1
40567,0
9922,0
45158,0
24248,0
45899,0
14010,0
31693,1
43433,1
10294,0
34272,1
16506,1
7675,1
16444,1
37719,1
43786,0
2556,0
5962,1
24,0
2451,1
26322,0
26626,1
41060,0
43877,0
22378,0
27758,0
43825,1
49277,0
9131,0
20200,1
13162,1
40763,1
13110,0
6141,1
10040,1
19852,0
47987,0
8882,0
1389,1
13818,1
29251,1
18545,0
7307,0
20301,1
33600,0
40721,1
47274,0
38936,0
38189,1
42302,0
46997,1
16222,1
12174,0
39730,0
300,0
45630,1
17133,1
32134,0
46245,1
25888,1
41061,0
17762,0
21290,1
24546,1
6781,0
17578,1
11811,1
18713,0
39845,1
18096,1
22246,0
14906,0
6751,0
22064,1
28947,1
46469,0
29091,1
44727,1
41536,0
3490,1
35451,1
3078,0
45798,1
36064,1
3209,1
27933,0
17637,1
28199,0
7466,0
18947,1
30003,1
35470,1
17592,0
25862,1
439,1
20276,0
30173,1
37803,1
10316,0
30351,0
32550,1
21977,1
6891,1
28914,0
42134,0
35615,1
12190,1
16803,0
6774,0
44881,0
68,0
13175,0
687,0
31012,1
24457,1
41403,0
49456,1
16192,1
42729,0
45129,1
15440,1
30353,0
7312,1
19186,1
17057,1
27924,1
4279,1
18803,0
20030,1
10864,1
15378,1
11582,0
49810,0
6497,1
34098,1
34977,0
22994,0
1096,0
1982,1
14089,1
13187,0
4310,1
45494,1
29753,1
31871,0
46257,1
35423,0
7966,1
12215,1
11624,0
37596,0
16857,0
6798,0
9140,0
15786,1
37895,0
43886,1
13821,0
21285,0
10826,0
14760,1
28634,1
28260,1
38895,1
28037,0
17361,0
4803,0
27781,0
40289,0
36541,0
44741,0
47194,1
34376,1
23119,1
4701,1
45230,1
8149,0
25437,1
38233,1
49901,1
46996,1
48324,1
27536,0
11853,1
18637,1
36764,1
34166,0
31997,0
34506,1
17283,0
48896,1
10148,1
41379,1
7376,0
8280,0
3801,1
37837,1
34730,1
49661,0
27670,1
49490,1
5614,0
34190,0
28196,1
40403,1
18031,1
45984,0
25898,1
31776,1
10049,0
16677,1
31804,0
33450,1
42640,1
17225,0
37238,0
36457,0
16722,1
17557,0
22544,1
33705,1
35826,0
6423,1
19875,0
15508,1
36582,0
39351,0
7547,0
44565,1
20749,1
3730,1
46310,0
24969,1
3458,0
23281,0
13060,1
43413,1
45419,1
12227,0
39750,1
46399,0
46763,0
26571,0
47014,0
45517,0
46596,0
15244,0
23425,1
48579,1
5896,0
3520,1
47983,1
25996,1
48645,1
49740,1
9906,1
40984,0
42341,0
46814,1
29039,1
28774,1
28721,0
1488,0
14423,1
35575,0
18011,0
11140,0
28512,1
18429,1
49162,1
20332,0
31299,1
24140,0
41324,1
43858,0
8187,0
4779,1
44151,0
31321,0
30941,1
13010,1
16302,0
27607,0
11287,1
16960,1
41954,1
25629,0
3667,1
25233,1
41465,1
46872,0
44031,1
32114,0
35594,1
19379,1
1646,0
1744,1
43203,1
17879,1
40072,0
35456,0
2177,0
12222,0
1835,1
19636,0
17063,1
48237,1
24245,0
22976,0
48170,1
35951,0
21864,1
44175,0
32462,1
35786,1
46560,1
33950,1
44705,0
2438,0
34288,0
35639,0
26236,1
6203,1
817,1
17785,0
19061,1
23174,1
23089,0
11063,0
32987,1
2392,1
32531,1
48173,1
13037,0
14468,0
4373,0
14078,0
36974,1
32,0
5728,1
48047,0
8100,0
3576,0
42311,1
39028,0
18877,1
42650,1
31254,1
40012,0
43957,0
7717,1
19180,0
20995,0
6030,1
43137,1
33770,1
72,1
9594,0
1461,1
32219,1
49828,1
41644,0
19369,0
34692,1
13408,1
10340,0
20257,1
11369,1
1325,1
45027,0
44763,1
41211,1
18632,1
4453,0
33720,0
25839,0
35583,1
27321,1
47948,0
8361,1
13138,0
31608,1
2500,0
45138,0
2793,0
25760,0
38221,1
40813,1
31261,1
30320,0
46458,0
40280,1
12137,1
19004,0
8089,0
16283,0
5797,0
28402,0
38745,1
35727,0
10372,1
43253,1
18021,1
12717,0
46668,0
1821,0
21017,0
35960,1
21150,1
8774,0
22026,0
38752,1
37159,1
47128,0
24558,0
3497,1
19752,0
19109,0
8956,0
28288,1
22505,1
9326,0
33677,0
41340,0
27793,1
21986,1
33034,1
10104,0
6220,1
21470,0
26710,0
757,0
7806,0
14797,1
42112,0
10105,1
15655,0
9622,0
18993,1
45532,1
6338,0
45916,0
6905,1
45225,1
11071,1
32011,0
42033,0
10249,0
42299,0
24153,0
28401,0
44546,1
15939,1
27839,1
27330,1
12670,1
3572,0
41390,1
48399,1
40592,0
36898,0
39175,0
33929,0
13570,0
37325,0
10620,1
29056,1
27341,1
4487,0
9262,1
48629,0
35742,0
13446,0
21464,1
28502,1
42234,0
32478,0
30559,1
711,1
30511,1
17108,1
38122,1
30706,1
1865,1
9310,1
11774,1
6733,1
19818,1
47121,0
20960,1
4462,1
44537,1
38531,1
921,0
47990,1
4328,1
35260,1
5059,0
49519,1
7073,0
44963,0
34720,0
42626,0
48377,1
580,1
9924,1
11354,0
30469,1
38970,1
27022,1
9923,0
14793,0
10144,0
49683,1
22027,0
13235,1
42638,1
23641,1
31384,1
25875,1
44719,0
32202,0
32022,1
14967,0
35005,0
3672,0
26196,0
20776,0
40504,1
4882,0
24616,1
637,0
12704,0
29404,1
20606,1
30132,0
8736,0
16955,1
20122,0
44515,1
44407,0
1258,0
47465,1
16240,1
22899,0
18374,1
48151,0
5063,1
25158,1
27276,0
44471,1
8465,0
41161,0
40827,0
5900,0
11776,0
7562,0
46362,0
26202,0
40886,0
47741,1
48095,1
42340,0
2040,0
26767,1
3171,0
48982,0
25407,1
45300,0
31783,1
42826,0
33228,0
41275,1
13992,0
25381,0
37562,1
26534,1
34606,1
37542,1
5846,0
31353,1
44986,0
40962,0
10910,0
15643,1
9835,1
38435,0
34287,0
3887,1
1460,1
5087,1
41262,0
32505,0
6652,0
43215,0
44703,1
14753,0
46895,0
21141,1
29423,1
1694,0
14959,0
49127,1
26836,0
17332,1
25213,0
6544,1
33802,0
4005,1
46774,1
49278,1
34602,0
2675,0
7935,0
15094,1
16556,1
45035,0
7770,1
18621,1
34244,0
41730,1
37426,1
22951,0
43449,0
21759,1
7832,1
4353,1
4930,1
8423,1
5721,1
18811,1
47397,0
38821,1
26839,1
41904,0
15921,0
27322,0
49358,1
29099,0
14312,0
17966,0
5009,1
11967,0
33128,1
45843,0
12170,1
24790,0
14850,1
24992,1
5839,0
45915,0
45495,1
48641,0
22552,1
6490,1
15293,1
2416,1
33277,0
47283,1
35023,1
27725,0
26835,1
21961,1
18696,0
4517,0
20752,0
23531,0
42696,0
44133,0
36530,0
18436,1
21511,1
43441,1
1438,1
24219,1
46930,0
15915,1
15090,1
36594,0
39276,1
25813,1
8103,1
30335,0
21226,0
41148,1
40924,0
39006,0
23603,0
38095,0
22124,0
21866,0
4094,0
33048,1
43549,1
23168,0
16588,1
26766,1
28775,1
38235,0
47958,1
26298,1
44420,0
3531,0
49807,1
17465,0
17913,1
41744,0
15580,1
30604,1
35322,0
9462,0
35916,1
47034,1
35438,0
5111,0
5340,1
24254,0
18116,0
14762,1
6930,1
36817,1
7139,0
6973,1
30241,1
36685,1
14503,0
48099,1
39910,0
24416,0
32296,1
12794,1
20278,0
24788,0
29816,1
33960,1
1354,1
14038,0
47925,1
4934,0
8046,1
34316,0
17842,1
43497,0
27247,0
9684,1
26023,1
12345,1
13508,0
11135,0
44250,1
48031,0
15110,1
1567,0
24305,1
36318,0
37969,1
15586,1
31179,1
43258,0
11266,0
7288,1
16983,0
23506,0
24991,0
31192,1
27930,1
5999,1
15766,0
39554,0
11712,1
7216,0
31789,1
49795,1
42151,0
9659,1
25302,0
5792,0
47080,1
2301,1
12643,1
27574,0
27035,1
47701,1
9442,0
42664,0
49056,0
16763,0
36374,1
36217,0
20334,1
27199,1
34616,0
18779,0
32399,0
4124,1
46578,0
22536,0
22435,0
20893,1
9119,0
21294,1
44808,1
8428,0
15026,1
14985,1
17923,0
14619,1
26809,0
47711,1
20766,1
16783,0
27240,0
48410,0
30290,1
23439,1
47221,1
13378,1
49802,0
2503,1
24443,1
11817,1
42050,0
9770,0
25967,1
35872,1
12252,1
45787,1
11038,1
29433,0
25992,0
14461,0
41245,1
17870,0
12542,0
42338,1
13679,0
43544,1
26468,0
28642,0
33994,0
14785,0
45398,0
9869,1
7541,0
9203,0
21755,1
34813,0
36688,1
20891,0
31246,1
23663,1
2422,0
9537,1
49370,0
467,1
1688,0
14059,0
47184,0
35261,0
3312,1
32838,1
42760,0
44618,0
49815,1
19428,0
11352,0
42439,1
27120,1
13856,0
7782,1
8623,0
27053,0
29233,1
1169,1
693,1
16791,0
24809,1
14309,1
27106,0
38774,1
34835,0
38849,0
10674,0
31955,1
46220,1
39467,1
35945,1
16076,1
28465,0
46622,0
22298,0
31808,1
47316,0
4354,1
25321,0
16561,1
8195,1
15344,1
34756,0
14316,0
49886,1
10187,0
41943,1
413,0
295,0
20199,0
5828,1
31774,1
49201,1
30569,0
16119,0
39359,1
46252,1
43049,0
27112,1
3892,0
2134,1
26272,1
5244,1
39888,1
44604,0
35728,0
36337,1
13106,0
8576,0
28859,1
5885,0
38896,1
12382,0
43389,1
22769,0
42,0
5376,0
11493,1
19954,1
24033,0
38105,1
8289,1
4049,1
36479,1
16223,0
25371,0
46350,0
46111,0
45152,0
36482,1
5811,0
33260,0
47107,0
20742,1
41522,0
32889,0
15840,0
36944,1
420,0
38372,1
35269,0
7958,1
46475,1
2474,0
1217,1
20887,0
28317,1
44416,0
20526,1
20682,1
10947,0
47298,1
40838,1
35570,0
9197,1
2640,0
16546,0
26301,0
45209,1
42237,1
8764,0
38348,0
87,0
27768,1
37110,1
11565,0
22141,0
14253,1
18319,1
30884,1
10654,1
37992,0
27437,1
15060,0
30819,1
25443,0
31157,0
18732,1
38004,1
16628,1
10015,1
38071,0
32313,1
47997,0
27601,0
49435,0
28817,1
2483,1
2938,1
37801,0
25223,0
40710,0
47863,0
48623,1
36983,0
10760,1
27244,1
10909,0
32627,1
17710,0
19693,0
42149,0
22799,0
8349,0
14951,1
37249,0
12872,0
42518,1
27478,1
8654,1
36335,0
31361,0
23102,0
41548,0
44063,1
7621,0
31274,1
40019,0
49812,1
14811,1
45019,1
4074,0
36577,0
37847,0
43315,1
46131,0
5918,0
4356,1
27312,1
381,1
33801,0
34589,1
46045,0
48207,1
34733,0
2381,0
44847,1
15918,0
15677,0
1648,0
36760,0
41428,1
41197,1
48826,0
11417,1
38979,1
16494,0
5743,1
35069,0
45381,0
34213,0
32121,0
6678,0
6097,1
44118,1
40550,0
5305,0
25433,0
40217,0
5617,1
11152,1
26445,1
19202,1
35368,1
24966,1
13510,0
31239,0
17916,1
31177,1
27881,0
12396,1
6448,1
9734,1
24030,1
49654,1
21305,0
1979,0
11255,0
13155,1
11848,1
33374,1
46426,0
10847,1
16411,1
16855,1
15437,1
35573,0
17409,0
445,0
3323,0
38988,1
19667,1
6959,0
26693,1
17230,1
33060,0
27780,0
30300,1
5849,1
2922,1
35403,1
17603,0
12247,1
4527,1
32276,0
27394,1
12552,0
27979,1
41058,0
13079,1
39672,0
29639,1
33830,1
26022,1
21941,1
46586,0
999,0
41723,0
39715,1
8444,1
30641,0
23354,1
44123,1
10895,1
22970,1
41066,1
30996,1
38316,0
23694,1
6846,1
37615,1
24400,0
20069,1
49081,0
14727,0
25575,0
27264,0
39463,1
41098,0
131,1
31202,0
43341,1
23557,0
2728,1
15552,0
17238,1
13195,1
26570,1
37339,0
22184,1
33221,0
9729,1
48756,0
14161,0
9710,1
36827,0
44249,0
35998,0
19266,0
24359,1
29946,1
23371,0
8826,0
10939,1
34390,1
17970,0
29466,0
39176,0
28395,0
18506,0
24511,1
30608,0
5830,1
32586,0
6507,1
16500,0
46672,1
46992,1
35223,1
22217,0
9883,1
32964,1
31835,0
42709,1
25645,1
2066,0
1071,0
7076,0
23731,1
30493,1
39926,1
44608,0
41442,1
21624,1
46334,0
9958,0
23828,0
21614,0
20881,1
19844,0
38085,1
3878,1
24617,1
29784,1
38295,1
16249,1
17507,0
13768,0
2223,0
35382,1
31282,1
79,1
47862,1
41921,0
10777,1
26408,0
4626,1
41918,1
38026,0
16083,1
3372,0
28707,0
11985,1
26597,0
31275,0
422,0
23611,1
20762,0
34251,0
44087,1
6303,0
33304,0
20328,0
26807,1
36612,1
44587,1
1151,1
1556,1
33676,0
22097,1
33791,1
43551,0
9278,0
19377,0
15076,1
44552,1
4166,1
26578,1
47392,0
16786,1
34984,0
42167,1
29355,1
15535,1
39688,0
23117,0
27973,1
21458,1
34164,1
9297,0
39972,1
44092,1
16024,1
28668,1
24265,1
5272,0
41784,0
34802,0
12939,1
30945,1
28688,0
10862,1
40556,1
3405,1
13181,0
25412,0
13042,0
46227,0
32608,0
43667,0
15007,0
11914,1
24182,1
7749,0
34863,1
41129,1
16543,0
2470,0
7163,1
43546,1
7014,1
8951,0
4743,0
7101,1
13509,1
26104,1
17705,0
10961,0
45119,1
37751,0
9325,0
25493,0
37635,1
39493,0
12876,0
40628,0
24295,1
20105,0
40339,0
12523,1
25972,1
13809,1
4154,1
17219,0
3898,0
19521,0
10052,1
26315,0
41273,0
24232,1
16708,0
44025,0
47554,0
22836,0
34038,1
4192,0
49719,1
43121,0
891,1
26802,1
9515,0
11301,1
20577,0
17216,1
33661,1
13603,0
16771,1
25614,1
1358,0
5131,0
46308,1
41698,1
42687,0
28140,0
45432,0
21078,1
20830,0
449,0
5364,0
18857,1
4539,1
44267,1
19472,1
42920,1
49046,1
20329,0
37184,1
47545,0
3376,0
9636,1
14234,0
31941,0
2753,0
28950,1
49348,0
26897,1
11134,0
19897,0
1910,1
19631,1
15077,0
19823,0
12028,0
1663,1
24369,0
46445,1
14297,1
11377,1
33473,0
7735,1
24198,1
39806,1
28792,0
3742,0
47836,0
12084,1
47728,0
6092,0
21661,0
39153,1
29135,0
21552,1
3090,1
20709,0
46485,0
2506,0
17604,0
18089,0
15196,1
21815,0
15436,1
25052,0
40269,0
45827,1
20967,1
47950,0
45074,1
34968,1
11304,0
13562,0
10025,0
47002,1
37106,0
1112,0
16937,1
5112,0
46260,1
10486,1
9352,1
2945,0
9458,0
48073,1
11328,1
30211,0
48542,0
40181,0
40028,1
14548,0
41352,0
27868,1
18369,1
44541,0
13423,0
39411,1
29269,1
42701,1
9368,0
2872,0
35745,0
37720,1
21814,0
45725,0
45694,0
6349,0
38845,0
44956,0
18815,0
16130,1
25319,0
21554,0
36100,1
25367,1
37665,0
46716,0
33393,1
39412,0
20115,1
19332,0
4441,1
19064,1
13300,0
19450,0
46751,0
47994,1
6729,0
35947,1
46890,0
20270,1
49773,0
36988,1
29485,0
2699,0
22300,1
5458,0
14082,0
32993,1
8301,1
22791,1
17886,1
10321,0
45528,1
19178,0
5983,0
27015,0
14726,1
31578,0
7413,0
16143,1
32879,0
27260,0
15285,1
39925,0
5380,0
21863,0
29997,0
19410,0
33867,0
14923,0
18225,1
3484,1
11408,1
33438,1
3415,0
47989,1
35914,1
169,0
3034,1
23560,1
34478,0
31681,0
29481,0
40314,0
42872,0
49989,1
35311,0
38045,0
37737,1
11447,0
27410,0
18839,0
21192,0
11145,0
48419,1
29851,0
47570,1
25358,0
8709,1
28913,0
45332,1
35095,1
9483,1
32047,1
22568,0
7048,1
25688,0
9754,1
14937,1
20236,0
46926,0
49550,0
42169,1
5171,1
11008,1
30885,0
18032,0
41021,1
7874,0
19074,0
17651,0
792,1
25664,1
39038,1
6827,1
27071,0
24357,1
1933,0
27277,0
17584,1
3669,1
1333,1
1244,0
31236,1
1776,0
41050,1
4629,0
24893,1
25293,0
26667,1
29858,0
23684,0
36043,1
33149,0
7319,0
38222,1
48306,1
9868,1
38038,0
477,0
13457,0
9819,1
46465,1
16057,1
28014,0
49669,1
23999,0
3824,1
8198,0
8039,0
21615,0
26638,1
46903,0
48664,0
46813,1
30085,0
41177,1
3569,0
36338,0
9950,1
22699,1
11075,0
43295,1
888,1
7649,1
35973,0
7551,0
46027,1
28896,0
47476,1
31300,0
12417,0
3143,1
35844,1
3325,1
6283,1
40335,1
21655,1
18065,0
15667,1
36650,1
33326,0
43468,0
44752,1
31558,1
1854,0
23693,0
49764,1
45732,0
46640,0
36825,0
4333,0
12930,1
4601,1
12813,0
45900,0
45462,0
18630,0
11945,0
33311,0
31792,0
48553,0
37444,1
49694,1
10819,0
37783,0
16919,1
10607,1
12455,0
7084,0
26472,0
823,1
17580,0
47463,0
17328,1
25397,0
37922,1
38795,1
22065,1
13487,1
30029,0
16782,0
17661,0
32089,0
13003,1
34089,0
605,1
48337,0
9217,0
3870,0
17635,1
6577,0
34459,1
34388,0
1264,1
29559,0
3024,1
36481,1
20615,0
32795,0
42225,0
25733,0
4366,0
3476,0
6376,1
14999,1
24355,0
18201,1
35207,1
14248,0
6932,1
28963,0
41232,1
44462,1
45788,1
48455,0
